"","ID","SID","Sample.Name","SRep","MRep","Section","Genus","Species","Sub_Spec","Latitude","Longitude","Group","Location","Date"
"662","Can_CdM_Qrot_05","ro_C_A_5_02","Can_CdM_Qrot_05_ATR_02","5","02","Ilex","Quercus","rotundifolia","rotundifolia",39.48106,-8.69892,"Candeeiros","Casais da Mureta",2018-04-23
"664","Can_CdM_Qrot_05","ro_C_A_5_03","Can_CdM_Qrot_05_ATR_03","5","03","Ilex","Quercus","rotundifolia","rotundifolia",39.48106,-8.69892,"Candeeiros","Casais da Mureta",2018-04-23
"666","Evo_Evo_Qrot_01","ro_E_E_1_01","Evo_Evo_Qrot_01_ATR_01","1","01","Ilex","Quercus","rotundifolia","rotundifolia",38.57013,-7.97338,"Evora","Evora",2018-04-21
"667","Evo_Evo_Qrot_01","ro_E_E_1_02","Evo_Evo_Qrot_01_ATR_02","1","02","Ilex","Quercus","rotundifolia","rotundifolia",38.57013,-7.97338,"Evora","Evora",2018-04-21
"668","Evo_Evo_Qrot_01","ro_E_E_1_03","Evo_Evo_Qrot_01_ATR_03","1","03","Ilex","Quercus","rotundifolia","rotundifolia",38.57013,-7.97338,"Evora","Evora",2018-04-21
"669","Evo_Evo_Qrot_02","ro_E_E_2_01","Evo_Evo_Qrot_02_ATR_01","2","01","Ilex","Quercus","rotundifolia","rotundifolia",38.70768,-7.79272,"Evora","Evora",2018-04-21
"670","Evo_Evo_Qrot_02","ro_E_E_2_02","Evo_Evo_Qrot_02_ATR_02","2","02","Ilex","Quercus","rotundifolia","rotundifolia",38.70768,-7.79272,"Evora","Evora",2018-04-21
"671","Evo_Evo_Qrot_02","ro_E_E_2_03","Evo_Evo_Qrot_02_ATR_03","2","03","Ilex","Quercus","rotundifolia","rotundifolia",38.70768,-7.79272,"Evora","Evora",2018-04-21
"672","Evo_Evo_Qrot_03","ro_E_E_3_01","Evo_Evo_Qrot_03_ATR_01","3","01","Ilex","Quercus","rotundifolia","rotundifolia",38.83035,-7.4068,"Evora","Evora",2018-04-21
"673","Evo_Evo_Qrot_03","ro_E_E_3_02","Evo_Evo_Qrot_03_ATR_02","3","02","Ilex","Quercus","rotundifolia","rotundifolia",38.83035,-7.4068,"Evora","Evora",2018-04-21
"674","Evo_Evo_Qrot_03","ro_E_E_3_03","Evo_Evo_Qrot_03_ATR_03","3","03","Ilex","Quercus","rotundifolia","rotundifolia",38.83035,-7.4068,"Evora","Evora",2018-04-21
"675","Evo_Evo_Qrot_04","ro_E_E_4_01","Evo_Evo_Qrot_04_ATR_01","4","01","Ilex","Quercus","rotundifolia","rotundifolia",38.8237,-7.50666,"Evora","Evora",2018-04-21
"676","Evo_Evo_Qrot_04","ro_E_E_4_02","Evo_Evo_Qrot_04_ATR_02","4","02","Ilex","Quercus","rotundifolia","rotundifolia",38.8237,-7.50666,"Evora","Evora",2018-04-21
"677","Evo_Evo_Qrot_04","ro_E_E_4_03","Evo_Evo_Qrot_04_ATR_03","4","03","Ilex","Quercus","rotundifolia","rotundifolia",38.8237,-7.50666,"Evora","Evora",2018-04-21
"678","Evo_Evo_Qrot_05","ro_E_E_5_01","Evo_Evo_Qrot_05_ATR_01","5","01","Ilex","Quercus","rotundifolia","rotundifolia",38.83565,-7.65301,"Evora","Evora",2018-04-21
"679","Evo_Evo_Qrot_05","ro_E_E_5_02","Evo_Evo_Qrot_05_ATR_02","5","02","Ilex","Quercus","rotundifolia","rotundifolia",38.83565,-7.65301,"Evora","Evora",2018-04-21
"680","Evo_Evo_Qrot_05","ro_E_E_5_03","Evo_Evo_Qrot_05_ATR_03","5","03","Ilex","Quercus","rotundifolia","rotundifolia",38.83565,-7.65301,"Evora","Evora",2018-04-21
"681","FEC_FEC_Qrot_01","ro_F_F_1_01","FEC_FEC_Qrot_01_ATR_01","1","01","Ilex","Quercus","rotundifolia","rotundifolia",41.06832,-6.81014,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"682","FEC_FEC_Qrot_01","ro_F_F_1_02","FEC_FEC_Qrot_01_ATR_02","1","02","Ilex","Quercus","rotundifolia","rotundifolia",41.06832,-6.81014,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"683","FEC_FEC_Qrot_01","ro_F_F_1_03","FEC_FEC_Qrot_01_ATR_03","1","03","Ilex","Quercus","rotundifolia","rotundifolia",41.06832,-6.81014,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"684","FEC_FEC_Qrot_02","ro_F_F_2_01","FEC_FEC_Qrot_02_ATR_01","2","01","Ilex","Quercus","rotundifolia","rotundifolia",41.0691,-6.81024,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"685","FEC_FEC_Qrot_02","ro_F_F_2_02","FEC_FEC_Qrot_02_ATR_02","2","02","Ilex","Quercus","rotundifolia","rotundifolia",41.0691,-6.81024,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"686","FEC_FEC_Qrot_02","ro_F_F_2_03","FEC_FEC_Qrot_02_ATR_03","2","03","Ilex","Quercus","rotundifolia","rotundifolia",41.0691,-6.81024,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"687","FEC_FEC_Qrot_03","ro_F_F_3_01","FEC_FEC_Qrot_03_ATR_01","3","01","Ilex","Quercus","rotundifolia","rotundifolia",41.06826,-6.8101,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"688","FEC_FEC_Qrot_03","ro_F_F_3_02","FEC_FEC_Qrot_03_ATR_02","3","02","Ilex","Quercus","rotundifolia","rotundifolia",41.06826,-6.8101,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"689","FEC_FEC_Qrot_03","ro_F_F_3_03","FEC_FEC_Qrot_03_ATR_03","3","03","Ilex","Quercus","rotundifolia","rotundifolia",41.06826,-6.8101,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"690","FEC_FEC_Qrot_04","ro_F_F_4_01","FEC_FEC_Qrot_04_ATR_01","4","01","Ilex","Quercus","rotundifolia","rotundifolia",41.06712,-6.8104,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"691","FEC_FEC_Qrot_04","ro_F_F_4_02","FEC_FEC_Qrot_04_ATR_02","4","02","Ilex","Quercus","rotundifolia","rotundifolia",41.06712,-6.8104,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"692","FEC_FEC_Qrot_04","ro_F_F_4_03","FEC_FEC_Qrot_04_ATR_03","4","03","Ilex","Quercus","rotundifolia","rotundifolia",41.06712,-6.8104,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"694","FEC_FEC_Qrot_05","ro_F_F_5_01","FEC_FEC_Qrot_05_ATR_01","5","01","Ilex","Quercus","rotundifolia","rotundifolia",41.06861,-6.80978,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"695","FEC_FEC_Qrot_05","ro_F_F_5_02","FEC_FEC_Qrot_05_ATR_02","5","02","Ilex","Quercus","rotundifolia","rotundifolia",41.06861,-6.80978,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"696","FEC_FEC_Qrot_05","ro_F_F_5_03","FEC_FEC_Qrot_05_ATR_03","5","03","Ilex","Quercus","rotundifolia","rotundifolia",41.06861,-6.80978,"Freixo de Espada A Cinta","Freixo de Espada A Cinta",2018-04-26
"697","HdV_HdV_Qrot_01","ro_H_H_1_01","HdV_HdV_Qrot_01_ATR_01","1","01","Ilex","Quercus","rotundifolia","rotundifolia",41.23493,-7.13029,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"698","HdV_HdV_Qrot_01","ro_H_H_1_02","HdV_HdV_Qrot_01_ATR_02","1","02","Ilex","Quercus","rotundifolia","rotundifolia",41.23493,-7.13029,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"699","HdV_HdV_Qrot_01","ro_H_H_1_03","HdV_HdV_Qrot_01_ATR_03","1","03","Ilex","Quercus","rotundifolia","rotundifolia",41.23493,-7.13029,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"700","HdV_HdV_Qrot_02","ro_H_H_2_01","HdV_HdV_Qrot_02_ATR_01","2","01","Ilex","Quercus","rotundifolia","rotundifolia",41.23572,-7.13113,"Horta da Vilarica","Horta da Vilarica",2018-04-21
"701","HdV_HdV_Qrot_02","ro_H_H_2_02","HdV_HdV_Qrot_02_ATR_02","2","02","Ilex","Quercus","rotundifolia","rotundifolia",41.23572,-7.13113,"Horta da Vilarica","Horta da Vilarica",2018-04-21
"702","HdV_HdV_Qrot_02","ro_H_H_2_03","HdV_HdV_Qrot_02_ATR_03","2","03","Ilex","Quercus","rotundifolia","rotundifolia",41.23572,-7.13113,"Horta da Vilarica","Horta da Vilarica",2018-04-21
"703","HdV_HdV_Qrot_03","ro_H_H_3_01","HdV_HdV_Qrot_03_ATR_01","3","01","Ilex","Quercus","rotundifolia","rotundifolia",41.23463,-7.12822,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"704","HdV_HdV_Qrot_03","ro_H_H_3_02","HdV_HdV_Qrot_03_ATR_02","3","02","Ilex","Quercus","rotundifolia","rotundifolia",41.23463,-7.12822,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"705","HdV_HdV_Qrot_03","ro_H_H_3_03","HdV_HdV_Qrot_03_ATR_03","3","03","Ilex","Quercus","rotundifolia","rotundifolia",41.23463,-7.12822,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"706","HdV_HdV_Qrot_04","ro_H_H_4_01","HdV_HdV_Qrot_04_ATR_01","4","01","Ilex","Quercus","rotundifolia","rotundifolia",41.23477,-7.13045,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"707","HdV_HdV_Qrot_04","ro_H_H_4_02","HdV_HdV_Qrot_04_ATR_02","4","02","Ilex","Quercus","rotundifolia","rotundifolia",41.23477,-7.13045,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"708","HdV_HdV_Qrot_04","ro_H_H_4_03","HdV_HdV_Qrot_04_ATR_03","4","03","Ilex","Quercus","rotundifolia","rotundifolia",41.23477,-7.13045,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"709","HdV_HdV_Qrot_05","ro_H_H_5_01","HdV_HdV_Qrot_05_ATR_01","5","01","Ilex","Quercus","rotundifolia","rotundifolia",41.23578,-7.13052,"Horta da Vilarica","Horta da Vilarica",2018-04-21
"710","HdV_HdV_Qrot_05","ro_H_H_5_02","HdV_HdV_Qrot_05_ATR_02","5","02","Ilex","Quercus","rotundifolia","rotundifolia",41.23578,-7.13052,"Horta da Vilarica","Horta da Vilarica",2018-04-21
"711","HdV_HdV_Qrot_05","ro_H_H_5_03","HdV_HdV_Qrot_05_ATR_03","5","03","Ilex","Quercus","rotundifolia","rotundifolia",41.23578,-7.13052,"Horta da Vilarica","Horta da Vilarica",2018-04-21
"712","HdV_HdV_Qrot_06","ro_H_H_6_01","HdV_HdV_Qrot_06_ATR_01","6","01","Ilex","Quercus","rotundifolia","rotundifolia",41.23579,-7.12998,"Horta da Vilarica","Horta da Vilarica",2018-04-21
"713","HdV_HdV_Qrot_06","ro_H_H_6_02","HdV_HdV_Qrot_06_ATR_02","6","02","Ilex","Quercus","rotundifolia","rotundifolia",41.23579,-7.12998,"Horta da Vilarica","Horta da Vilarica",2018-04-21
"714","HdV_HdV_Qrot_06","ro_H_H_6_03","HdV_HdV_Qrot_06_ATR_03","6","03","Ilex","Quercus","rotundifolia","rotundifolia",41.23579,-7.12998,"Horta da Vilarica","Horta da Vilarica",2018-04-21
"715","HdV_HdV_Qrot_07","ro_H_H_7_01","HdV_HdV_Qrot_07_ATR_01","7","01","Ilex","Quercus","rotundifolia","rotundifolia",41.23358,-7.13159,"Horta da Vilarica","Horta da Vilarica",2018-04-21
"716","HdV_HdV_Qrot_07","ro_H_H_7_02","HdV_HdV_Qrot_07_ATR_02","7","02","Ilex","Quercus","rotundifolia","rotundifolia",41.23358,-7.13159,"Horta da Vilarica","Horta da Vilarica",2018-04-21
"717","HdV_HdV_Qrot_07","ro_H_H_7_03","HdV_HdV_Qrot_07_ATR_03","7","03","Ilex","Quercus","rotundifolia","rotundifolia",41.23358,-7.13159,"Horta da Vilarica","Horta da Vilarica",2018-04-21
"718","HdV_HdV_Qrot_08","ro_H_H_8_01","HdV_HdV_Qrot_08_ATR_01","8","01","Ilex","Quercus","rotundifolia","rotundifolia",41.23567,-7.13025,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"719","HdV_HdV_Qrot_08","ro_H_H_8_02","HdV_HdV_Qrot_08_ATR_02","8","02","Ilex","Quercus","rotundifolia","rotundifolia",41.23567,-7.13025,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"720","HdV_HdV_Qrot_08","ro_H_H_8_03","HdV_HdV_Qrot_08_ATR_03","8","03","Ilex","Quercus","rotundifolia","rotundifolia",41.23567,-7.13025,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"721","HdV_HdV_Qrot_09","ro_H_H_9_01","HdV_HdV_Qrot_09_ATR_01","9","01","Ilex","Quercus","rotundifolia","rotundifolia",41.23517,-7.13005,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"722","HdV_HdV_Qrot_09","ro_H_H_9_02","HdV_HdV_Qrot_09_ATR_02","9","02","Ilex","Quercus","rotundifolia","rotundifolia",41.23517,-7.13005,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"723","HdV_HdV_Qrot_09","ro_H_H_9_03","HdV_HdV_Qrot_09_ATR_03","9","03","Ilex","Quercus","rotundifolia","rotundifolia",41.23517,-7.13005,"Horta da Vilarica","Horta da Vilarica",2018-04-26
"724","Lis_Nor_Qrot_01","ro_L_A_1_02","Lis_Nor_Qrot_01_ATR_02","1","02","Ilex","Quercus","rotundifolia","rotundifolia",38.74086,-9.18985,"Lisbon","North",2018-04-11
"725","Lis_Nor_Qrot_01","ro_L_A_1_03","Lis_Nor_Qrot_01_ATR_03","1","03","Ilex","Quercus","rotundifolia","rotundifolia",38.74086,-9.18985,"Lisbon","North",2018-04-11
"726","Lis_Nor_Qrot_01","ro_L_A_1_04","Lis_Nor_Qrot_01_ATR_04","1","04","Ilex","Quercus","rotundifolia","rotundifolia",38.74086,-9.18985,"Lisbon","North",2018-04-11
"727","Lis_Nor_Qrot_02","ro_L_A_2_01","Lis_Nor_Qrot_02_ATR_01","2","01","Ilex","Quercus","rotundifolia","rotundifolia",38.74094,-9.18715,"Lisbon","North",2018-04-11
"728","Lis_Nor_Qrot_02","ro_L_A_2_02","Lis_Nor_Qrot_02_ATR_02","2","02","Ilex","Quercus","rotundifolia","rotundifolia",38.74094,-9.18715,"Lisbon","North",2018-04-11
"729","Lis_Nor_Qrot_02","ro_L_A_2_03","Lis_Nor_Qrot_02_ATR_03","2","03","Ilex","Quercus","rotundifolia","rotundifolia",38.74094,-9.18715,"Lisbon","North",2018-04-11
"730","Lis_Nor_Qrot_03","ro_L_A_3_01","Lis_Nor_Qrot_03_ATR_01","3","01","Ilex","Quercus","rotundifolia","rotundifolia",38.74113,-9.18957,"Lisbon","North",2018-04-11
"731","Lis_Nor_Qrot_03","ro_L_A_3_02","Lis_Nor_Qrot_03_ATR_02","3","02","Ilex","Quercus","rotundifolia","rotundifolia",38.74113,-9.18957,"Lisbon","North",2018-04-11
"732","Lis_Nor_Qrot_03","ro_L_A_3_03","Lis_Nor_Qrot_03_ATR_03","3","03","Ilex","Quercus","rotundifolia","rotundifolia",38.74113,-9.18957,"Lisbon","North",2018-04-11
"393","Lis_Sou_Qrot_01","ro_L_B_1_01","Lis_Sou_Qrot_01_ATR_01","1","01","Ilex","Quercus","rotundifolia","rotundifolia",38.72032,-9.18631,"Lisbon","South",2018-04-11
"394","Lis_Sou_Qrot_01","ro_L_B_1_02","Lis_Sou_Qrot_01_ATR_02","1","02","Ilex","Quercus","rotundifolia","rotundifolia",38.72032,-9.18631,"Lisbon","South",2018-04-11
"395","Lis_Sou_Qrot_01","ro_L_B_1_03","Lis_Sou_Qrot_01_ATR_03","1","03","Ilex","Quercus","rotundifolia","rotundifolia",38.72032,-9.18631,"Lisbon","South",2018-04-11
"396","Lis_Sou_Qrot_02","ro_L_B_2_01","Lis_Sou_Qrot_02_ATR_01","2","01","Ilex","Quercus","rotundifolia","rotundifolia",38.72326,-9.18718,"Lisbon","South",2018-04-11
"397","Lis_Sou_Qrot_02","ro_L_B_2_02","Lis_Sou_Qrot_02_ATR_02","2","02","Ilex","Quercus","rotundifolia","rotundifolia",38.72326,-9.18718,"Lisbon","South",2018-04-11
"398","Lis_Sou_Qrot_02","ro_L_B_2_03","Lis_Sou_Qrot_02_ATR_03","2","03","Ilex","Quercus","rotundifolia","rotundifolia",38.72326,-9.18718,"Lisbon","South",2018-04-11
"733","Lis_Sou_Qrot_03","ro_L_B_3_01","Lis_Sou_Qrot_03_ATR_01","3","01","Ilex","Quercus","rotundifolia","rotundifolia",38.72332,-9.18712,"Lisbon","South",2018-04-24
"734","Lis_Sou_Qrot_03","ro_L_B_3_02","Lis_Sou_Qrot_03_ATR_02","3","02","Ilex","Quercus","rotundifolia","rotundifolia",38.72332,-9.18712,"Lisbon","South",2018-04-24
"735","Lis_Sou_Qrot_03","ro_L_B_3_03","Lis_Sou_Qrot_03_ATR_03","3","03","Ilex","Quercus","rotundifolia","rotundifolia",38.72332,-9.18712,"Lisbon","South",2018-04-24
"736","Lis_Sou_Qrot_04","ro_L_B_4_01","Lis_Sou_Qrot_04_ATR_01","4","01","Ilex","Quercus","rotundifolia","rotundifolia",38.72323,-9.18719,"Lisbon","South",2018-04-11
"737","Lis_Sou_Qrot_04","ro_L_B_4_02","Lis_Sou_Qrot_04_ATR_02","4","02","Ilex","Quercus","rotundifolia","rotundifolia",38.72323,-9.18719,"Lisbon","South",2018-04-11
"738","Lis_Sou_Qrot_04","ro_L_B_4_03","Lis_Sou_Qrot_04_ATR_03","4","03","Ilex","Quercus","rotundifolia","rotundifolia",38.72323,-9.18719,"Lisbon","South",2018-04-11
"739","Ali_Ami_Qsbr_01","sb_A_A_1_01","Ali_Ami_Qsbr_01_ATR_01","1","01","Cerris","Quercus","suber","suber",41.27021,-7.39511,"Alijo","Amieiro",2018-05-29
"740","Ali_Ami_Qsbr_01","sb_A_A_1_02","Ali_Ami_Qsbr_01_ATR_02","1","02","Cerris","Quercus","suber","suber",41.27021,-7.39511,"Alijo","Amieiro",2018-05-29
"741","Ali_Ami_Qsbr_01","sb_A_A_1_03","Ali_Ami_Qsbr_01_ATR_03","1","03","Cerris","Quercus","suber","suber",41.27021,-7.39511,"Alijo","Amieiro",2018-05-29
"742","Ali_Ami_Qsbr_02","sb_A_A_2_01","Ali_Ami_Qsbr_02_ATR_01","2","01","Cerris","Quercus","suber","suber",41.27605,-7.39724,"Alijo","Amieiro",2018-05-29
"743","Ali_Ami_Qsbr_02","sb_A_A_2_02","Ali_Ami_Qsbr_02_ATR_02","2","02","Cerris","Quercus","suber","suber",41.27605,-7.39724,"Alijo","Amieiro",2018-05-29
"744","Ali_Ami_Qsbr_02","sb_A_A_2_03","Ali_Ami_Qsbr_02_ATR_03","2","03","Cerris","Quercus","suber","suber",41.27605,-7.39724,"Alijo","Amieiro",2018-05-29
"746","Ali_Ami_Qsbr_03","sb_A_A_3_01","Ali_Ami_Qsbr_03_ATR_01","3","01","Cerris","Quercus","suber","suber",41.26941,-7.39613,"Alijo","Amieiro",2018-05-29
"747","Ali_Ami_Qsbr_03","sb_A_A_3_02","Ali_Ami_Qsbr_03_ATR_02","3","02","Cerris","Quercus","suber","suber",41.26941,-7.39613,"Alijo","Amieiro",2018-05-29
"748","Ali_Ami_Qsbr_03","sb_A_A_3_03","Ali_Ami_Qsbr_03_ATR_03","3","03","Cerris","Quercus","suber","suber",41.26941,-7.39613,"Alijo","Amieiro",2018-05-29
"749","Ali_Ami_Qsbr_04","sb_A_A_4_01","Ali_Ami_Qsbr_04_ATR_01","4","01","Cerris","Quercus","suber","suber",41.27659,-7.39634,"Alijo","Amieiro",2018-05-29
"750","Ali_Ami_Qsbr_04","sb_A_A_4_02","Ali_Ami_Qsbr_04_ATR_02","4","02","Cerris","Quercus","suber","suber",41.27659,-7.39634,"Alijo","Amieiro",2018-05-29
"751","Ali_Ami_Qsbr_04","sb_A_A_4_03","Ali_Ami_Qsbr_04_ATR_03","4","03","Cerris","Quercus","suber","suber",41.27659,-7.39634,"Alijo","Amieiro",2018-05-29
"753","Ali_Ami_Qsbr_05","sb_A_A_5_01","Ali_Ami_Qsbr_05_ATR_01","5","01","Cerris","Quercus","suber","suber",41.27209,-7.39968,"Alijo","Amieiro",2018-05-29
"754","Ali_Ami_Qsbr_05","sb_A_A_5_02","Ali_Ami_Qsbr_05_ATR_02","5","02","Cerris","Quercus","suber","suber",41.27209,-7.39968,"Alijo","Amieiro",2018-05-29
"755","Ali_Ami_Qsbr_05","sb_A_A_5_03","Ali_Ami_Qsbr_05_ATR_03","5","03","Cerris","Quercus","suber","suber",41.27209,-7.39968,"Alijo","Amieiro",2018-05-29
"756","Ali_Gal_Qsbr_01","sb_A_B_1_01","Ali_Gal_Qsbr_01_ATR_01","1","01","Cerris","Quercus","suber","suber",41.17242,-7.67256,"Alijo","Galafura",2018-05-29
"757","Ali_Gal_Qsbr_01","sb_A_B_1_02","Ali_Gal_Qsbr_01_ATR_02","1","02","Cerris","Quercus","suber","suber",41.17242,-7.67256,"Alijo","Galafura",2018-05-29
"758","Ali_Gal_Qsbr_01","sb_A_B_1_03","Ali_Gal_Qsbr_01_ATR_03","1","03","Cerris","Quercus","suber","suber",41.17242,-7.67256,"Alijo","Galafura",2018-05-29
"759","Ali_Gal_Qsbr_02","sb_A_B_2_01","Ali_Gal_Qsbr_02_ATR_01","2","01","Cerris","Quercus","suber","suber",41.17231,-7.67272,"Alijo","Galafura",2018-05-29
"760","Ali_Gal_Qsbr_02","sb_A_B_2_02","Ali_Gal_Qsbr_02_ATR_02","2","02","Cerris","Quercus","suber","suber",41.17231,-7.67272,"Alijo","Galafura",2018-05-29
"761","Ali_Gal_Qsbr_02","sb_A_B_2_03","Ali_Gal_Qsbr_02_ATR_03","2","03","Cerris","Quercus","suber","suber",41.17231,-7.67272,"Alijo","Galafura",2018-05-29
"762","Ali_Gal_Qsbr_03","sb_A_B_3_01","Ali_Gal_Qsbr_03_ATR_01","3","01","Cerris","Quercus","suber","suber",41.17244,-7.67269,"Alijo","Galafura",2018-05-29
"763","Ali_Gal_Qsbr_03","sb_A_B_3_02","Ali_Gal_Qsbr_03_ATR_02","3","02","Cerris","Quercus","suber","suber",41.17244,-7.67269,"Alijo","Galafura",2018-05-29
"764","Ali_Gal_Qsbr_03","sb_A_B_3_03","Ali_Gal_Qsbr_03_ATR_03","3","03","Cerris","Quercus","suber","suber",41.17244,-7.67269,"Alijo","Galafura",2018-05-29
"765","Ali_Gal_Qsbr_04","sb_A_B_4_01","Ali_Gal_Qsbr_04_ATR_01","4","01","Cerris","Quercus","suber","suber",41.17192,-7.67319,"Alijo","Galafura",2018-05-29
"766","Ali_Gal_Qsbr_04","sb_A_B_4_02","Ali_Gal_Qsbr_04_ATR_02","4","02","Cerris","Quercus","suber","suber",41.17192,-7.67319,"Alijo","Galafura",2018-05-29
"767","Ali_Gal_Qsbr_04","sb_A_B_4_03","Ali_Gal_Qsbr_04_ATR_03","4","03","Cerris","Quercus","suber","suber",41.17192,-7.67319,"Alijo","Galafura",2018-05-29
"768","Arr_AIn_Qsbr_01","sb_B_C_1_01","Arr_AIn_Qsbr_01_ATR_01","1","01","Cerris","Quercus","suber","suber",38.46159,-9.06446,"Arrabida","Arrabida Inland",2018-05-25
"769","Arr_AIn_Qsbr_01","sb_B_C_1_02","Arr_AIn_Qsbr_01_ATR_02","1","02","Cerris","Quercus","suber","suber",38.46159,-9.06446,"Arrabida","Arrabida Inland",2018-05-25
"770","Arr_AIn_Qsbr_01","sb_B_C_1_03","Arr_AIn_Qsbr_01_ATR_03","1","03","Cerris","Quercus","suber","suber",38.46159,-9.06446,"Arrabida","Arrabida Inland",2018-05-25
"771","Arr_AIn_Qsbr_02","sb_B_C_2_01","Arr_AIn_Qsbr_02_ATR_01","2","01","Cerris","Quercus","suber","suber",38.50907,-8.9726,"Arrabida","Arrabida Inland",2018-05-25
"772","Arr_AIn_Qsbr_02","sb_B_C_2_02","Arr_AIn_Qsbr_02_ATR_02","2","02","Cerris","Quercus","suber","suber",38.50907,-8.9726,"Arrabida","Arrabida Inland",2018-05-25
"773","Arr_AIn_Qsbr_02","sb_B_C_2_03","Arr_AIn_Qsbr_02_ATR_03","2","03","Cerris","Quercus","suber","suber",38.50907,-8.9726,"Arrabida","Arrabida Inland",2018-05-25
"774","Arr_AIn_Qsbr_03","sb_B_C_3_01","Arr_AIn_Qsbr_03_ATR_01","3","01","Cerris","Quercus","suber","suber",38.49477,-9.02594,"Arrabida","Arrabida Inland",2018-05-25
"775","Arr_AIn_Qsbr_03","sb_B_C_3_02","Arr_AIn_Qsbr_03_ATR_02","3","02","Cerris","Quercus","suber","suber",38.49477,-9.02594,"Arrabida","Arrabida Inland",2018-05-25
"776","Arr_AIn_Qsbr_03","sb_B_C_3_03","Arr_AIn_Qsbr_03_ATR_03","3","03","Cerris","Quercus","suber","suber",38.49477,-9.02594,"Arrabida","Arrabida Inland",2018-05-25
"777","Arr_AIn_Qsbr_04","sb_B_C_4_01","Arr_AIn_Qsbr_04_ATR_01","4","01","Cerris","Quercus","suber","suber",38.50907,-8.97283,"Arrabida","Arrabida Inland",2018-05-25
"778","Arr_AIn_Qsbr_04","sb_B_C_4_02","Arr_AIn_Qsbr_04_ATR_02","4","02","Cerris","Quercus","suber","suber",38.50907,-8.97283,"Arrabida","Arrabida Inland",2018-05-25
"779","Arr_AIn_Qsbr_04","sb_B_C_4_03","Arr_AIn_Qsbr_04_ATR_03","4","03","Cerris","Quercus","suber","suber",38.50907,-8.97283,"Arrabida","Arrabida Inland",2018-05-25
"780","Arr_AIn_Qsbr_05","sb_B_C_5_01","Arr_AIn_Qsbr_05_ATR_01","5","01","Cerris","Quercus","suber","suber",38.50778,-8.97314,"Arrabida","Arrabida Inland",2018-05-25
"781","Arr_AIn_Qsbr_05","sb_B_C_5_02","Arr_AIn_Qsbr_05_ATR_02","5","02","Cerris","Quercus","suber","suber",38.50778,-8.97314,"Arrabida","Arrabida Inland",2018-05-25
"782","Arr_AIn_Qsbr_05","sb_B_C_5_03","Arr_AIn_Qsbr_05_ATR_03","5","03","Cerris","Quercus","suber","suber",38.50778,-8.97314,"Arrabida","Arrabida Inland",2018-05-25
"783","Arr_AIn_Qsbr_06","sb_B_C_6_01","Arr_AIn_Qsbr_06_ATR_01","6","01","Cerris","Quercus","suber","suber",38.48953,-9.02883,"Arrabida","Arrabida Inland",2018-05-25
"784","Arr_AIn_Qsbr_06","sb_B_C_6_02","Arr_AIn_Qsbr_06_ATR_02","6","02","Cerris","Quercus","suber","suber",38.48953,-9.02883,"Arrabida","Arrabida Inland",2018-05-25
"785","Arr_AIn_Qsbr_06","sb_B_C_6_03","Arr_AIn_Qsbr_06_ATR_03","6","03","Cerris","Quercus","suber","suber",38.48953,-9.02883,"Arrabida","Arrabida Inland",2018-05-25
"786","Arr_AIn_Qsbr_07","sb_B_C_7_01","Arr_AIn_Qsbr_07_ATR_01","7","01","Cerris","Quercus","suber","suber",38.49231,-9.02816,"Arrabida","Arrabida Inland",2018-05-25
"787","Arr_AIn_Qsbr_07","sb_B_C_7_02","Arr_AIn_Qsbr_07_ATR_02","7","02","Cerris","Quercus","suber","suber",38.49231,-9.02816,"Arrabida","Arrabida Inland",2018-05-25
